"","Code","Yield","High"
"20","ss601100",0.462030679698661,0.462030679698661
"210","sz000708",0.414255185669433,0.414255185669433
"55","sz002371",0.123319163349626,0.123319163349626
"43","sz002475",0.0844199913438,0.0844199913438
"82","sz002202",0.0455694602025187,0.0455694602025187
"144","ss600583",0.0390440784820383,0.0401432972299618
"142","ss600036",0.0248621840474177,0.0248621840474177
"23","sz002607",0.0220017500563254,0.0220017500563254
"5","ss603288",0.0219850699599395,0.0219850699599395
"46","sz002463",0.0217465300419597,0.0271222030302054
"10","sz300347",0.0206107631133836,0.0206107631133836
"94","sz002142",0.0205468523433563,0.0205468523433563
"187","ss600009",0.0204437468649197,0.0204437468649197
"136","ss600436",0.0201810402285496,0.0206655055930915
"67","sz300015",0.0200308285959703,0.0200308285959703
"165","ss600276",0.0171181738962629,0.0178669719377438
"147","ss600519",0.0160147796820651,0.0160147796820651
"12","ss601012",0.0152350361356868,0.0152350361356868
"212","sz000661",0.0148186175210299,0.0148186175210299
"120","sz002007",0.0143317675107602,0.0143317675107602
"181","ss600183",0.0132231702174952,0.0132231702174952
"97","ss601328",0.0130951168174109,0.013334345518984
"185","sz000858",0.0126137180634014,0.0126137180634014
"218","sz000596",0.0122911068010603,0.0122911068010603
"62","sz002311",0.0122880138624666,0.0122880138624666
"164","ss600297",0.0121179039041288,0.0145012503570792
"186","sz000876",0.0117064716981916,0.0117064716981916
"83","ss601601",0.0113830222960594,0.013028454465257
"17","ss601336",0.0113170720736104,0.0113170720736104
"171","sz000963",0.0105020928932706,0.0105020928932706
"115","sz002032",0.0100663870168762,0.0100663870168762
"160","ss600398",0.0100137843763295,0.0100137843763295
"222","ss600703",0.00994060573686739,0.00994060573686739
"161","ss600016",0.00993689234212125,0.0113931098803481
"109","ss601006",0.00936459134395728,0.0122743301449053
"40","sz300122",0.0090419770451311,0.0150223595236008
"225","ss600887",0.00843303490895053,0.00843303490895053
"88","ss601808",0.00790053451591421,0.00874859472487333
"180","sz000860",0.007569486157188,0.007569486157188
"236","ss600660",0.00712747675006908,0.00712747675006908
"27","sz002594",0.00699937505669546,0.00699937505669546
"158","ss600369",0.00637637416298653,0.010410649116972
"8","sz000333",0.0062241800209395,0.00622636688450928
"227","ss600867",0.00612146059926855,0.00612146059926855
"233","sz000538",0.00531951997320435,0.00531951997320435
"47","ss601818",0.00528384974409879,0.00528384974409879
"214","sz000656",0.00487317798553843,0.00556445170711672
"89","ss601939",0.0046229673909115,0.0046229673909115
"215","sz000651",0.00427518053451714,0.00809478657589868
"207","ss600066",0.00419277915740546,0.00419277915740546
"182","ss600196",0.00412545277134679,0.00412545277134679
"209","sz000703",0.00382584064518587,0.00382584064518587
"18","ss601555",0.00353730663006013,0.00442475738355896
"137","ss600004",0.00318083230416888,0.0096432631592609
"49","sz002456",0.00317217799309,0.00317217799309
"213","sz000671",0.00289380862847244,0.00412290274622795
"80","ss601186",0.0026224546606024,0.0124386204756555
"59","ss601117",0.0025263382063867,0.00255983651510028
"145","ss600362",0.00248780639402857,0.00345334318555901
"87","ss601088",0.00243831701392527,0.00243831701392527
"176","ss600208",0.00233664995434757,0.00467829581176571
"21","ss601669",0.00191696219677628,0.0047810295052011
"68","ss601888",0.00184140748994555,0.00184140748994555
"126","ss600900",0.00180088550200086,0.00261410585613864
"178","sz000895",0.00169373646227378,0.00231159232459177
"105","ss601628",0.00168122189507969,0.00254712562498582
"75","sz002252",0.00161559876253259,0.00311095398903238
"7","ss601225",0.00153033518535151,0.0025499481275113
"140","ss600050",0.00134500459094355,0.00302084390408552
"50","ss601288",0.00111882779952954,0.00133644772365193
"51","sz002422",0.000946765197572974,0.00230563194561317
"2","sz300408",0.000922644008629181,0.00118885406352964
"100","ss601998",0.00088866375166452,0.00367128881343737
"103","ss601318",0.000867899006615547,0.00152353838607167
"150","ss600028",0.00017435010436806,0.000428991925361499
"11","sz002673",0.000173749155065517,0.000173749155065517
"153","ss600383",0.000131384419055802,0.000131384419055802
"33","sz300144",3.20112318017429e-05,6.89058765679373e-05
"3","ss603019",0,0
"4","ss603369",0,0
"22","ss601633",0,0
"32","ss601933",0,0
"35","sz300142",0,0
"37","sz002493",0,0
"38","ss600998",0,0
"41","sz300124",0,0
"45","sz002466",0,0
"52","sz002415",0,0
"53","sz002410",0,0
"58","ss601877",0,0
"64","sz002304",0,0
"65","sz300003",0,0
"76","sz002241",0,0
"77","sz002236",0,0
"98","sz000338",0,0
"102","sz002120",0,0
"104","ss601166",0,0
"106","ss601398",0,0
"111","ss601988",0,0
"112","sz002050",0,0
"119","sz002001",0,0
"123","sz000100",0,0
"127","ss600406",0,0
"129","ss600547",0,0
"130","ss600487",0,0
"139","ss600522",0,0
"141","ss600516",0,0
"143","ss600585",0,0
"155","ss600332",0,0
"157","sz000725",0,0
"159","ss600309",0,0
"167","sz000977",0,0
"219","sz000425",0,0
"241","sz000002",0,0
"66","sz300014",-0.000121367642285874,0.0057470480955244
"170","sz000961",-0.000227684498564806,0.00130239469416993
"238","ss600655",-0.000263659056483068,0.00239389019411695
"151","ss600372",-0.000265460666143746,0.00253243905066003
"86","sz002179",-0.000448464496110579,0.00195691193880498
"71","ss601668",-0.00052152182406795,0.00235766728363918
"168","ss600233",-0.000642627315955768,0.00046185242305774
"192","sz000069",-0.000781096315724872,0.00132407419424552
"93","sz002146",-0.000834605509708819,0.000535744993576115
"128","ss600015",-0.000958038355910462,0.000633552501738244
"63","ss600999",-0.00109413495298638,0.00638366475500129
"191","ss600111",-0.00119445601468604,0.00181804728972135
"228","sz000568",-0.00123327201022494,-0.000306977983938195
"163","ss600019",-0.00123945343414855,0.00361169729472177
"174","ss600000",-0.00145153308725487,0.00181680525033379
"74","ss601766",-0.00146135927736979,0.00332004849039302
"183","ss600188",-0.00146166771721246,-0.00123697666941547
"188","ss600104",-0.00148673558735424,0.00136126703143069
"13","ss601238",-0.00150004011821492,-0.000305668327265307
"203","sz000786",-0.00166747792754685,-0.00166747792754685
"34","sz002508",-0.00166792606848498,-0.00160408465105122
"232","ss600809",-0.00182067500968253,-0.000930317828720217
"179","ss600177",-0.0018454155139388,0.00018199459738133
"198","ss600085",-0.00188460010414726,-7.83677214206691e-05
"69","ss601618",-0.00193097996392344,0.00506131694471468
"78","sz002230",-0.00195468945750465,-0.000459914454703614
"208","sz000709",-0.00219670723262744,0.00249816624861654
"189","sz000063",-0.0022150965715656,0.00359788205656941
"149","ss600346",-0.00229990594227902,-0.00229990594227902
"146","ss600011",-0.00233460963546872,0.00453022703008088
"90","ss601169",-0.00238003401833531,0.00371725769098408
"116","sz002027",-0.0024008364232978,-0.0024008364232978
"230","ss601607",-0.00242229233452262,0.000632189042746534
"121","sz002008",-0.00266665557748069,-0.000600911006266691
"114","ss600027",-0.00267449671443964,0.00201906255146178
"30","ss601992",-0.00268437838101432,-0.00268437838101432
"240","sz000001",-0.00273911342288935,0.00136437770319442
"73","sz002271",-0.00275234600960739,-0.00275234600960739
"117","sz002024",-0.00278662060047941,-0.00278662060047941
"124","ss600340",-0.00300231635915182,-0.00269451278840205
"108","ss601111",-0.00309456541355235,-0.00288008754271141
"184","ss600170",-0.0031744485433739,0.000454668352372511
"131","ss600489",-0.00343794039419476,-6.15255721206909e-05
"57","sz002352",-0.00345349117155624,-0.00157685281928677
"84","ss601390",-0.00350380647469672,0.000705651722302303
"177","ss600176",-0.00365196112863497,0.000829019685289811
"234","ss600690",-0.00366534878753511,0.00384542449704051
"99","ss601600",-0.00373753551392109,-0.000890972815576818
"113","sz002044",-0.00382673675342526,-0.00318472092523903
"217","ss600760",-0.00391599104805818,-0.00391599104805818
"39","ss601377",-0.00396775502068625,0.00247849966308156
"223","ss600705",-0.0040209449797165,-0.0040209449797165
"166","sz000157",-0.00420289051525158,0.00375740465845342
"95","ss601009",-0.0043076517743571,-0.000640160057796546
"211","ss600795",-0.00436797384785947,0.00185644568605681
"79","ss601899",-0.00444276446189507,-2.25058198563e-05
"85","ss601857",-0.00445779088036724,0.00513141733770506
"36","sz300136",-0.00448832470142224,-0.00228568664384965
"235","ss600674",-0.00449585388002594,0.00213542070999795
"216","sz000627",-0.00466955342791731,-0.00466955342791731
"172","ss600219",-0.00468976840931778,0.00137038607844508
"107","ss600018",-0.00479009431979627,-0.00324448040887992
"173","ss600221",-0.00480117205840958,0.00846511770966329
"190","ss600115",-0.00489179864888944,-0.000139363255533542
"148","ss600498",-0.00513970330483837,-0.00322442269567036
"26","sz002601",-0.00519504280631733,-0.00028710808714949
"56","ss601688",-0.00520244344699106,0.000823346710679518
"14","ss601800",-0.00547617131132894,0.00408024968691345
"9","ss603993",-0.00549707594691429,-0.00177600897900054
"135","ss600031",-0.00564980404489857,0.00124532736388749
"24","ss601901",-0.00568311057272375,0.000285457836400216
"154","ss600010",-0.00582550872142173,-0.000962751307541976
"125","ss600570",-0.00589789610620617,-0.00589789610620617
"133","ss600029",-0.00592308311768597,-2.62580924554889e-05
"91","sz002157",-0.0059962395086568,-0.0059962395086568
"204","ss600068",-0.00605948821057845,0.00196650505551754
"229","ss600848",-0.00606069354002725,-0.00327569258734417
"92","sz002153",-0.0061780178080576,-0.00539420941476831
"132","ss600352",-0.00628543642068424,-0.00616051907979431
"134","ss600271",-0.00630723998116756,-0.00593659899790666
"156","ss600390",-0.00656993274310969,-0.00656993274310969
"221","ss600741",-0.00672426518387603,-0.000383595823910121
"70","ss601788",-0.00681489819409364,0.00190620053565405
"60","sz300033",-0.00686303971398761,-0.00686303971398761
