"","Code","Yield","High"
"220","ss600745",0.0925595106876413,0.0925595106876413
"43","sz002475",0.0880970768076201,0.0880970768076201
"193","ss600118",0.0392680021043328,0.0414515446754828
"115","sz002032",0.0319244980686384,0.0319244980686384
"28","sz002555",0.026508012032344,0.026508012032344
"165","ss600276",0.0235058139617998,0.0243440764805596
"67","sz300015",0.023255089083988,0.023255089083988
"94","sz002142",0.0230878661345435,0.0230878661345435
"171","sz000963",0.0203367315534357,0.0203367315534357
"5","ss603288",0.0195102092539601,0.0195102092539601
"142","ss600036",0.0188406150195064,0.0189507630370445
"8","sz000333",0.0187334260463281,0.0187334260463281
"62","sz002311",0.0186736020711207,0.0186736020711207
"187","ss600009",0.0182334989157948,0.0182334989157948
"75","sz002252",0.0179553008613564,0.0179553008613564
"10","sz300347",0.0153510310772773,0.0153510310772773
"147","ss600519",0.014570921694776,0.014570921694776
"144","ss600583",0.0145327320655553,0.0151729834262344
"83","ss601601",0.0140018008634584,0.0151338250262854
"68","ss601888",0.0139633814109839,0.0139633814109839
"12","ss601012",0.013952248619393,0.013952248619393
"149","ss600346",0.0139241682453732,0.0139241682453732
"180","sz000860",0.0138674317185477,0.0138674317185477
"40","sz300122",0.0135476918039603,0.0135476918039603
"181","ss600183",0.0134585418825584,0.0134585418825584
"136","ss600436",0.0132607015949167,0.0132607015949167
"185","sz000858",0.0131905785414999,0.0131905785414999
"225","ss600887",0.0123572183518683,0.0123572183518683
"6","sz002714",0.0121729015644818,0.0121729015644818
"112","sz002050",0.0121622734988929,0.0121622734988929
"160","ss600398",0.0120437075774196,0.0120437075774196
"120","sz002007",0.0118598986147216,0.0118598986147216
"232","ss600809",0.0118141023053182,0.0118141023053182
"218","sz000596",0.0117853512000703,0.0117853512000703
"47","ss601818",0.0094674460093358,0.0094674460093358
"82","sz002202",0.00875044809985059,0.00875044809985059
"55","sz002371",0.00791926791710051,0.00791926791710051
"17","ss601336",0.00692749031185858,0.0094013791657388
"152","ss600588",0.00643082926894833,0.00643082926894833
"178","sz000895",0.00605990283543667,0.00722703858068097
"109","ss601006",0.00580532944180767,0.0103783079040818
"88","ss601808",0.00537690234800992,0.00688767499367016
"233","sz000538",0.00534568103248723,0.00534568103248723
"71","ss601668",0.00526617000812046,0.00609191127158737
"101","sz002129",0.00519274998144037,0.00926348878073147
"57","sz002352",0.00463737056838864,0.00463737056838864
"227","ss600867",0.00451123297350775,0.00504312150937136
"19","sz002624",0.0040114688853341,0.00582860939095764
"145","ss600362",0.00382627487976173,0.00575558956905442
"207","ss600066",0.00358269094244035,0.00402365140661609
"202","sz000625",0.00357525716232199,0.00504117732708464
"158","ss600369",0.00337987343901758,0.00518473652999352
"201","sz000776",0.00313360480069269,0.00387691659723099
"18","ss601555",0.00313110333632394,0.00378510008823962
"89","ss601939",0.0029329661449653,0.0029329661449653
"126","ss600900",0.00274417018787032,0.00298696293689393
"148","ss600498",0.00247090272999695,0.00247090272999695
"161","ss600016",0.00242731353803305,0.00872960016539404
"16","ss601360",0.00233611234050279,0.00361353189792535
"92","sz002153",0.00215181871204306,0.00343828460523743
"168","ss600233",0.00209330316877265,0.00236628979174314
"76","sz002241",0.00198356908741193,0.00356543038373114
"230","ss601607",0.00154561124451735,0.00559965889225866
"50","ss601288",0.00152070044179808,0.00175543198371519
"236","ss600660",0.00145465400066791,0.00145465400066791
"63","ss600999",0.0014334332612671,0.00375701141184526
"189","sz000063",0.00131645770004996,0.00131645770004996
"87","ss601088",0.00131248214245727,0.00131248214245727
"234","ss600690",0.00128951739114314,0.00359959979582758
"73","sz002271",0.00126954344556851,0.00126954344556851
"164","ss600297",0.00121551404797082,0.00860775851705964
"123","sz000100",0.00111407228085336,0.00805322404526576
"48","sz002460",0.000778165051133373,0.00234944839960671
"59","ss601117",0.000714585652015209,0.000714585652015209
"231","ss600837",0.000695757049051116,0.00115916198273625
"182","ss600196",0.000678557742231689,0.00321422679109573
"211","ss600795",0.000535839300747964,0.00208991670795511
"174","ss600000",0.000534681456824782,0.00241316018600557
"146","ss600011",0.000376624364424982,0.0015780253406712
"105","ss601628",0.000315648873176144,0.00144778340199458
"86","sz002179",0.000252752647357468,0.00223688863100868
"179","ss600177",0.000181011266487285,0.0010595738102892
"80","ss601186",0.000124664481456316,0.00507501961295875
"135","ss600031",9.37154512650196e-05,0.00163082888981947
"151","ss600372",8.6039337641175e-05,0.00100778661339707
"173","ss600221",7.86996005419649e-05,0.0010439765285537
"103","ss601318",6.11686644416132e-05,0.000889982770380104
"188","ss600104",4.44218915152117e-05,0.000243668862213386
"3","ss603019",0,0
"4","ss603369",0,0
"7","ss601225",0,0
"22","ss601633",0,0
"26","sz002601",0,0
"32","ss601933",0,0
"33","sz300144",0,0
"34","sz002508",0,0
"35","sz300142",0,0
"37","sz002493",0,0
"38","ss600998",0,0
"41","sz300124",0,0
"45","sz002466",0,0
"49","sz002456",0,0
"52","sz002415",0,0
"53","sz002410",0,0
"58","ss601877",0,0
"64","sz002304",0,0
"65","sz300003",0,0
"66","sz300014",0,0
"77","sz002236",0,0
"98","sz000338",0,0
"102","sz002120",0,0
"104","ss601166",0,0
"106","ss601398",0,0
"110","ss600048",0,0
"111","ss601988",0,0
"116","sz002027",0,0
"119","sz002001",0,0
"127","ss600406",0,0
"129","ss600547",0,0
"130","ss600487",0,0
"139","ss600522",0,0
"141","ss600516",0,0
"143","ss600585",0,0
"155","ss600332",0,0
"157","sz000725",0,0
"167","sz000977",0,0
"219","sz000425",0,0
"228","sz000568",0,0
"241","sz000002",0,0
"133","ss600029",-2.40962875709405e-05,0.000168708211940372
"13","ss601238",-2.97082638829327e-05,-6.32766618280378e-06
"51","sz002422",-5.09099785815925e-05,-8.61924998740715e-06
"114","ss600027",-0.000170316135921444,0.00130759040974326
"97","ss601328",-0.00019799599605852,0.00184438864665215
"153","ss600383",-0.00025282868993004,-0.000251188696735571
"204","ss600068",-0.000265213126660946,0.00271766200457924
"235","ss600674",-0.000284306050653438,0.000813876775033862
"118","ss600482",-0.000393115385058485,0.00141437399659172
"159","ss600309",-0.000442111757022579,-8.66808177779621e-05
"31","ss601216",-0.000445993983946846,-5.97719865191859e-05
"221","ss600741",-0.000479620964700223,-0.000365925949739609
"163","ss600019",-0.00056967554477394,2.70613736723657e-05
"56","ss601688",-0.000581633503661028,0.000357915676256093
"150","ss600028",-0.000581752283651982,-0.00010052659725146
"2","sz300408",-0.000612889273530981,-0.000368011970704241
"191","ss600111",-0.000637159018238354,0.0018566052456328
"198","ss600085",-0.000715590096353136,0.00355175295608356
"172","ss600219",-0.000790303896303857,-0.000410786937147911
"195","sz000783",-0.000857411405187469,-0.000149082343904983
"238","ss600655",-0.000862956146555405,0.00169746389217718
"186","sz000876",-0.000925298107322448,-0.000313690748330431
"190","ss600115",-0.00100692552867909,-0.000218445001410439
"140","ss600050",-0.001041367099888,0.000255864104776293
"239","ss600606",-0.00106059997422769,0.00103092041963904
"166","sz000157",-0.00110212947778354,-0.000403221338369342
"210","sz000708",-0.00133249168686289,0.00188121858635371
"183","ss600188",-0.00136799352311401,-0.00116041590334648
"197","sz000768",-0.00158015049550786,-0.000612440782262191
"229","ss600848",-0.00161352962614325,-0.00029395302299795
"14","ss601800",-0.00168750640050841,0.000252833749836645
"203","sz000786",-0.00170297866767444,-0.00170297866767444
"70","ss601788",-0.00170553772680071,0.000203131243483146
"60","sz300033",-0.00173375372888807,-0.00173375372888807
"95","ss601009",-0.00178022909690378,-0.00111330532777565
"222","ss600703",-0.0017964138026153,0.000390471042992502
"215","sz000651",-0.00185297007910634,-0.000473054909759352
"134","ss600271",-0.00193924560602332,-0.00193924560602332
"36","sz300136",-0.00197781272377495,0.000916441126215917
"200","sz000728",-0.00199208248687788,-0.00088671626994774
"117","sz002024",-0.00206743574462487,-0.00206743574462487
"170","sz000961",-0.00216508092614409,-0.000804245290157213
"128","ss600015",-0.00223945336279974,-0.000846595586251553
"137","ss600004",-0.00227385864353302,-0.000598832015799133
"132","ss600352",-0.00229679096362834,-0.000341405966205688
"78","sz002230",-0.00237725964769309,-0.00059520173894434
"90","ss601169",-0.00269659685576484,0.00186346447547003
"217","ss600760",-0.00274839619458045,-0.00274839619458045
"122","ss600438",-0.00282546638707537,-0.00282546638707537
"209","sz000703",-0.00300128499479901,-0.00300128499479901
"21","ss601669",-0.00300490723196467,-0.000875222413951993
"9","ss603993",-0.00305810796734485,0.00197143753281126
"11","sz002673",-0.00307891105261637,-0.00284699698548907
"30","ss601992",-0.00316818479805991,-0.00316818479805991
"93","sz002146",-0.00317846364287033,-0.00317846364287033
"100","ss601998",-0.00318430057734631,-0.00105499576684076
"108","ss601111",-0.00318585425987183,-0.00297975483061141
"121","sz002008",-0.00320101048047827,-0.000697713404061329
"240","sz000001",-0.00324244300558352,-0.0015524354161307
"46","sz002463",-0.00327341124927649,0.0016992508976561
"154","ss600010",-0.00328569651818833,-0.000374351792319816
"96","ss601919",-0.00347666145813774,-0.0020969957304583
"24","ss601901",-0.00352387282316402,-0.00224718741192631
"138","ss600030",-0.00356756154326809,0.00500472211257352
"223","ss600705",-0.00358013458440576,-0.00358013458440576
"124","ss600340",-0.00361631905483439,-0.0032587184434788
"27","sz002594",-0.00376793988503321,-0.00328069944602116
"81","ss601898",-0.00421606072820491,-0.0017361078687963
"199","ss600089",-0.00441644241439776,-0.00102807518798642
"162","ss600038",-0.00459805005595371,-0.00398588990529014
"107","ss600018",-0.00466595644611179,-0.00241323032007179
"177","ss600176",-0.00476352863193763,-0.00310735332654399
"216","sz000627",-0.0048821896018244,-0.0048821896018244
"99","ss601600",-0.00490470656109954,-0.00409399040337177
"79","ss601899",-0.0050330668508638,0.00213794229050857
"213","sz000671",-0.00512913422953232,-0.00121289803730695
"125","ss600570",-0.00536219002926175,-0.00536219002926175
"194","ss600109",-0.00546054060864276,-0.00485972226016129
"113","sz002044",-0.00581624059557417,-0.00482608328538325
"25","sz002602",-0.00616322611802333,-0.00240180634177189
"224","ss600893",-0.00633066399239446,-0.00200735993433909
"72","ss601727",-0.00654167296043273,-0.000622657093576562
"44","sz002468",-0.00714542538753049,0.00124054781135685
"131","ss600489",-0.00737239301970161,-0.000236925893214113
"69","ss601618",-0.00744507825686347,-0.00518728457715623
"91","sz002157",-0.00769666031031258,-0.00769666031031258
"54","sz300059",-0.00790979671254821,-0.00790979671254821
"176","ss600208",-0.00815985052823531,-0.00739007932987334
"15","ss601231",-0.00891641761555639,-0.00434883680838505
"184","ss600170",-0.00906469687567579,-0.00266961234048435
"84","ss601390",-0.00956725020230242,0.00173631454690404
"196","sz000066",-0.00970310631110627,-0.00832333720163547
"208","sz000709",-0.00972790835140214,-0.00525961776359718
"1","sz002736",-0.0105274545064786,-0.00304141153376425
"192","sz000069",-0.0109247897477905,-0.00619914136451405
"214","sz000656",-0.0109356671768032,-0.00661094924840022
"226","ss600886",-0.0113738300091879,-0.00362321285227385
"156","ss600390",-0.0114927378180349,-0.00436887871018055
"237","ss600637",-0.0117642721414974,0.0110511591156357
"169","ss600299",-0.0125146310622009,-0.00521420651546023
"205","ss600061",-0.013136932762731,-0.00705428492742111
"61","ss601989",-0.0131753110275141,-0.00374446993788902
"85","ss601857",-0.0143877536950352,-0.0012065734474489
"39","ss601377",-0.0173946207734061,-0.000893647661654562
"23","sz002607",-0.0182983464140015,-0.00764427334354756
"206","sz000723",-0.0183227613733657,-0.0104761926186455
"74","ss601766",-0.0197034175749775,-0.00536819542403622
"42","ss601018",-0.0230864250425061,-0.0101838402172925
"29","sz002558",-0.026262143261067,-0.00465594171186479
"175","sz000938",-0.0500594073987535,-0.00779276226372672
"20","ss601100",-0.238964419198546,-0.00250552776940083
"212","sz000661",-0.432711023111592,-0.0141436274976099
