"","Code","Yield","High"
"43","sz002475",0.39696606266625,0.39696606266625
"82","sz002202",0.0508654747004205,0.0508654747004205
"122","ss600438",0.0294954006801256,0.0294954006801256
"101","sz002129",0.0290610690779733,0.0290610690779733
"115","sz002032",0.0238915458999316,0.0238915458999316
"23","sz002607",0.0228554132268854,0.0228554132268854
"165","ss600276",0.0195105452694497,0.0195105452694497
"29","sz002558",0.0187029148620816,0.0187029148620816
"144","ss600583",0.0163699816685325,0.0196027260730121
"5","ss603288",0.0149744209337002,0.0193041180902211
"10","sz300347",0.014860846852546,0.014860846852546
"12","ss601012",0.014677817729063,0.014677817729063
"73","sz002271",0.0145972275859012,0.0145972275859012
"62","sz002311",0.0128947035897515,0.0128947035897515
"147","ss600519",0.0122376464080134,0.0122376464080134
"40","sz300122",0.0121709416923399,0.0121709416923399
"225","ss600887",0.0118900587206865,0.0121441730754894
"35","sz300142",0.0116910396158245,0.0116910396158245
"55","sz002371",0.0116229844197138,0.0116229844197138
"136","ss600436",0.0115620308467295,0.0115620308467295
"185","sz000858",0.0114787737370632,0.0114787737370632
"210","sz000708",0.0113208183919011,0.0319915313829173
"181","ss600183",0.0107063508244547,0.0107063508244547
"232","ss600809",0.0106666034112826,0.0106666034112826
"44","sz002468",0.0103753438364407,0.0104329315230152
"178","sz000895",0.00935260741886279,0.00935260741886279
"143","ss600585",0.00863973633887927,0.00863973633887927
"187","ss600009",0.00860171712230562,0.00860171712230562
"68","ss601888",0.00856350499757141,0.00856350499757141
"164","ss600297",0.00824670054733545,0.011115148914971
"120","sz002007",0.00813898488904208,0.00813898488904208
"169","ss600299",0.00757871732626603,0.0189162778498899
"86","sz002179",0.00741894578331648,0.00741894578331648
"206","sz000723",0.007283202893964,0.00843984867777725
"31","ss601216",0.00671875738405547,0.0138781137641859
"224","ss600893",0.00663808155745804,0.00663808155745804
"237","ss600637",0.00651160722954236,0.00652520216796959
"205","ss600061",0.00604633124631726,0.00616792895872531
"54","sz300059",0.00580523120507781,0.00580523120507781
"226","ss600886",0.00571658665240493,0.00571658665240493
"25","sz002602",0.00545340331989097,0.00545340331989097
"196","sz000066",0.0051594424585204,0.0051594424585204
"182","ss600196",0.00509317549359123,0.00509317549359123
"113","sz002044",0.00478257554514561,0.00478257554514561
"108","ss601111",0.00415015755677417,0.00415015755677417
"92","sz002153",0.00410868982767787,0.0254008309590925
"19","sz002624",0.00379262716150142,0.00542167673615901
"26","sz002601",0.00377046902907563,0.00602738020414328
"80","ss601186",0.00340632776239569,0.00723908426833497
"69","ss601618",0.00323775548029581,0.00552096691128745
"189","sz000063",0.00319827299680542,0.00319827299680542
"194","ss600109",0.00297537584495089,0.00297537584495089
"84","ss601390",0.00276829697817549,0.00581256998479818
"36","sz300136",0.00273218042201528,0.00462147234862376
"229","ss600848",0.0027132346610943,0.00359043058636255
"67","sz300015",0.00270351452522766,0.00270351452522766
"117","sz002024",0.00265323247524485,0.00265323247524485
"216","sz000627",0.00255927083266094,0.00255927083266094
"132","ss600352",0.00251518259002426,0.00313268845510017
"114","ss600027",0.00246619879130683,0.00285734053987352
"126","ss600900",0.0021955408185208,0.00299234058052456
"209","sz000703",0.00217730215841638,0.00217730215841638
"214","sz000656",0.00199206618939818,0.00199206618939818
"21","ss601669",0.00178284533815742,0.00408944093061669
"11","sz002673",0.00175318449730444,0.00175318449730444
"227","ss600867",0.00175278019013736,0.00266555892301379
"124","ss600340",0.00171164309672278,0.00171164309672278
