"","Code","Yield","High"
"6","sz002714",0.349567932618452,0.349567932618452
"181","ss600183",0.0976290778579854,0.0976290778579854
"46","sz002463",0.0969172720384179,0.0969172720384179
"185","sz000858",0.0606343718349995,0.0606343718349995
"187","ss600009",0.0202134125392415,0.0202134125392415
"43","sz002475",0.015038099359018,0.015038099359018
"102","sz002120",0.0147622825728375,0.0147622825728375
"149","ss600346",0.0145020356789636,0.0145020356789636
"67","sz300015",0.0144603443326272,0.0144603443326272
"10","sz300347",0.0141773588434606,0.0141773588434606
"12","ss601012",0.014060075359511,0.014060075359511
"212","sz000661",0.0138210111905326,0.0138210111905326
"147","ss600519",0.0134454638716914,0.0134454638716914
"68","ss601888",0.0129766807722542,0.0129766807722542
"20","ss601100",0.0127144265043309,0.0127144265043309
"218","sz000596",0.0120895151365659,0.0120895151365659
"193","ss600118",0.0119906152004192,0.0122602363056492
"228","sz000568",0.0117226797201755,0.0117226797201755
"61","ss601989",0.0115880846942726,0.0115942091779833
"110","ss600048",0.0110650102559271,0.0110650102559271
"165","ss600276",0.0109004434298237,0.0109004434298237
"17","ss601336",0.0105930660968894,0.0105930660968894
"126","ss600900",0.0103702241819676,0.0103702241819676
"94","sz002142",0.0102230409091315,0.0102230409091315
"180","sz000860",0.0102172331875732,0.0102172331875732
"175","sz000938",0.00891757646454083,0.00891757646454083
"92","sz002153",0.00807757360530648,0.00863510133594514
"205","ss600061",0.00752202101845345,0.00769899782330929
"152","ss600588",0.00730671787687354,0.00730671787687354
"224","ss600893",0.00599438283212517,0.00599441774652698
"25","sz002602",0.00560275660274767,0.00560275660274767
"83","ss601601",0.00548316141634353,0.00893788231353887
"164","ss600297",0.00543693893879316,0.00610865968901009
"62","sz002311",0.00532725159430458,0.00532725159430458
"96","ss601919",0.00493161150432742,0.00537118014914362
"57","sz002352",0.00428357362185139,0.00428357362185139
"120","sz002007",0.0039073514076724,0.0039073514076724
"233","sz000538",0.00361185444720036,0.00367288825034717
"73","sz002271",0.00357552563268571,0.00357552563268571
"207","ss600066",0.00328814550582823,0.00522873226320542
"131","ss600489",0.00314995999314283,0.004270348301463
"236","ss600660",0.00314373294361148,0.00314373294361148
"56","ss601688",0.00280157244805523,0.0030555460855588
"112","sz002050",0.00279714471877845,0.00503878549200376
"21","ss601669",0.00252035663443984,0.00518423819993852
"217","ss600760",0.00246720968297431,0.00246720968297431
"222","ss600703",0.00239813121204979,0.00384649462373488
"197","sz000768",0.00224223794536305,0.00377144634413473
"160","ss600398",0.0021634852057375,0.0021634852057375
"189","sz000063",0.00215589954942241,0.00463343604515143
"71","ss601668",0.00210829274603541,0.00221017729957107
"155","ss600332",0.00210780899247753,0.00320176858016552
"115","sz002032",0.00206929017413571,0.00206929017413571
"186","sz000876",0.00193573755678544,0.00305425504902845
"97","ss601328",0.00175999516566039,0.00234276168891445
"86","sz002179",0.00140312591947933,0.00318236680021844
"89","ss601939",0.00137584252499789,0.00140954689953166
"5","ss603288",0.00137267418784326,0.00137267418784326
"23","sz002607",0.00119925557230838,0.00119925557230838
"148","ss600498",0.0011939193191659,0.0027829573732987
"202","sz000625",0.00110113744300944,0.0108091912243187
"158","ss600369",0.000947109563795401,0.00173454706662968
"162","ss600038",0.000937629364044401,0.00143481735898709
"176","ss600208",0.000837248462344675,0.00166432038875031
"177","ss600176",0.000802582825768283,0.00239046028024537
"18","ss601555",0.000779727566568189,0.000940107067601614
