"","Code","Yield","High"
"6","sz002714",0.292538489644829,0.292538489644829
"186","sz000876",0.154586566418781,0.154586566418781
"75","sz002252",0.0855795851070571,0.0855795851070571
"206","sz000723",0.0363545951092601,0.037042476112797
"115","sz002032",0.0236788557626006,0.0236788557626006
"8","sz000333",0.0201043653199389,0.0201043653199389
"187","ss600009",0.0195043716556038,0.0195043716556038
"5","ss603288",0.018275922698691,0.018275922698691
"67","sz300015",0.016949581069938,0.016949581069938
"147","ss600519",0.0164038980434675,0.0164038980434675
"185","sz000858",0.0163726574877758,0.0163726574877758
"165","ss600276",0.0153356430958442,0.0153356430958442
"212","sz000661",0.0152513234122369,0.0152513234122369
"35","sz300142",0.0151256535052791,0.0151256535052791
"28","sz002555",0.01497591651533,0.01497591651533
"68","ss601888",0.0147935583618555,0.0147935583618555
"43","sz002475",0.0146276398339205,0.0157592167129301
"228","sz000568",0.0143982906962774,0.0143982906962774
"181","ss600183",0.013976382465585,0.013976382465585
"152","ss600588",0.0126997417389556,0.0126997417389556
"94","sz002142",0.0120706999002576,0.0120706999002576
"103","ss601318",0.0113382867543914,0.0113382867543914
"142","ss600036",0.00997149749696069,0.00997149749696069
"225","ss600887",0.00871372121051839,0.00871372121051839
"126","ss600900",0.00809309718782725,0.00809309718782725
"62","sz002311",0.00684936586428408,0.00684936586428408
"92","sz002153",0.00622856682732387,0.0139030403779965
"61","ss601989",0.00548911233066374,0.00549552001724796
"173","ss600221",0.0052408509048405,0.00595395935478571
"57","sz002352",0.0051424347551523,0.0051424347551523
"224","ss600893",0.00473410222825654,0.00473410222825654
"14","ss601800",0.00447845980038308,0.00641288743579738
"166","sz000157",0.00421159321483833,0.00681095338311843
"168","ss600233",0.00387812369953311,0.00395743453945729
"10","sz300347",0.0031028584073316,0.0031028584073316
"220","ss600745",0.00305193794952729,0.00305193794952729
"80","ss601186",0.00280546487829136,0.00693755200183288
"113","sz002044",0.00273571035181908,0.00273571035181908
"180","sz000860",0.00267913095115535,0.0059078310557612
"178","sz000895",0.00250205512086499,0.00250205512086499
"73","sz002271",0.00248037048476579,0.00248037048476579
"175","sz000938",0.00239458379839386,0.00239458379839386
"118","ss600482",0.00220283666063237,0.00220283666063237
"71","ss601668",0.00219676959611959,0.00336140927127948
"23","sz002607",0.00214402073778697,0.00287491300969056
"222","ss600703",0.00212610690548942,0.00353214823697567
"135","ss600031",0.00211077161248263,0.00235813232235405
"193","ss600118",0.00202163366077723,0.00202163366077723
"33","sz300144",0.00199221923157267,0.00479557454344137
"56","ss601688",0.00187349253939861,0.00201753311460506
"15","ss601231",0.00184633098612363,0.00486516867197317
"207","ss600066",0.00180369588478602,0.00202638543941003
"211","ss600795",0.00159526021629364,0.00215294631598439
"203","sz000786",0.00155730078441318,0.00155730078441318
"182","ss600196",0.00153532482436969,0.00219604309959065
"97","ss601328",0.0014962645226777,0.005486036660167
"229","ss600848",0.00148461143809797,0.00248175789325011
"46","sz002463",0.00148083241385666,0.00148083241385666
"48","sz002460",0.00147704185516262,0.00269602025131288
"27","sz002594",0.00147588305981183,0.00147588305981183
"107","ss600018",0.00137384900100757,0.00230499604491463
"36","sz300136",0.00135671860401332,0.00228949487124064
"112","sz002050",0.00118170948517582,0.0021152248142926
"133","ss600029",0.00104041502225183,0.00132956354601999
"110","ss600048",0.000972610998870804,0.000972610998870804
"162","ss600038",0.000961567875601643,0.00167218392678259
"18","ss601555",0.000959886283116385,0.00117917758863695
"188","ss600104",0.000866246900989021,0.00139672254035528
"197","sz000768",0.000841177888335709,0.00168402005184065
"51","sz002422",0.000827711305342316,0.00204339473012083
"177","ss600176",0.000788562089316214,0.00381879084147685
"233","sz000538",0.000785477667986534,0.000785477667986534
"236","ss600660",0.000772996219099431,0.000772996219099431
"226","ss600886",0.000760581401672678,0.000760581401672678
"216","sz000627",0.000696356097797279,0.000696356097797279
"20","ss601100",0.000677814559140399,0.0017205808658427
"100","ss601998",0.00062731691884732,0.00259932855276435
"123","sz000100",0.000613961508727945,0.00226062876054689
"105","ss601628",0.000564091476599637,0.000706769664320595
"16","ss601360",0.000524468923048804,0.000974754257873078
"159","ss600309",0.0003581854946062,0.000623452343800013
"235","ss600674",0.000349426877282122,0.0017779910180129
"148","ss600498",0.000284348489078434,0.000578718586077942
"200","sz000728",0.000244123086609482,0.00135115622927118
"117","sz002024",0.000181934178279164,0.000181934178279164
"125","ss600570",0.000174373208426282,0.000411501153881888
"204","ss600068",0.000162616483648792,0.000629044944535417
"140","ss600050",0.000161528656348997,0.000400028964951504
"146","ss600011",0.000159957059096882,0.000984189593404183
"217","ss600760",0.000124741742695944,0.000124741742695944
"78","sz002230",0.000102616976874303,0.000196341711561132
"209","sz000703",9.01950680531893e-05,9.01950680531893e-05
"158","ss600369",5.10179538926181e-05,0.00295077136817934
"183","ss600188",4.48103784100873e-05,6.75346330407667e-05
"12","ss601012",3.06226705661938e-05,5.49020966957858e-05
"50","ss601288",2.39918631601554e-05,5.63346211708282e-05
"3","ss603019",0,0
"4","ss603369",0,0
"7","ss601225",0,0
"22","ss601633",0,0
"26","sz002601",0,0
"32","ss601933",0,0
"34","sz002508",0,0
"37","sz002493",0,0
"38","ss600998",0,0
"40","sz300122",0,0
"41","sz300124",0,0
"45","sz002466",0,0
"52","sz002415",0,0
"53","sz002410",0,0
"58","ss601877",0,0
"64","sz002304",0,0
"65","sz300003",0,0
"66","sz300014",0,0
"76","sz002241",0,0
"77","sz002236",0,0
"82","sz002202",0,0
"98","sz000338",0,0
"102","sz002120",0,0
"104","ss601166",0,0
"106","ss601398",0,0
"111","ss601988",0,0
"116","sz002027",0,0
"119","sz002001",0,0
"127","ss600406",0,0
"130","ss600487",0,0
"136","ss600436",0,0
"139","ss600522",0,0
"141","ss600516",0,0
"143","ss600585",0,0
"149","ss600346",0,0
"155","ss600332",0,0
"157","sz000725",0,0
"167","sz000977",0,0
"171","sz000963",0,0
"210","sz000708",0,0
"218","sz000596",0,0
"219","sz000425",0,0
"232","ss600809",0,0
"241","sz000002",0,0
"134","ss600271",-9.79995245720122e-06,-9.79995245720122e-06
"122","ss600438",-6.44580306751186e-05,-6.44580306751186e-05
"121","sz002008",-7.82769433316233e-05,0.000734222879503976
"189","sz000063",-8.18671970701512e-05,0.00081309266946028
"195","sz000783",-0.000160277948888177,0.00177690921955187
"59","ss601117",-0.000193428065848988,-0.000193428065848988
"114","ss600027",-0.000209202755131144,0.000364087267815449
"88","ss601808",-0.000245190281654151,0.00042688935112789
"74","ss601766",-0.000263883348741945,0.000488984469229514
"151","ss600372",-0.000281475521736296,7.86290018752744e-05
"13","ss601238",-0.000295530400336474,-6.32721748996534e-05
"190","ss600115",-0.000297099013588431,0.000399244148177491
"150","ss600028",-0.000305430281623664,-5.18895425007937e-05
"131","ss600489",-0.000315537608844507,0.000392875611053833
"109","ss601006",-0.000323499246961068,0.000986131985307726
"215","sz000651",-0.000339681116153345,-7.80030625977535e-05
"54","sz300059",-0.000407833917326017,-0.000407833917326017
"153","ss600383",-0.000413012414196667,-0.000409515050542542
"137","ss600004",-0.000525930866303148,0.00345616888678113
"194","ss600109",-0.000539445074089762,-0.000479384811774786
"108","ss601111",-0.000549100646668244,-0.000513079183824261
"89","ss601939",-0.000577470852605622,5.71061130878459e-05
"176","ss600208",-0.000653050722400184,6.32736569308179e-05
"11","sz002673",-0.000682569639556152,-0.000630595758099095
"9","ss603993",-0.000699849864364555,-0.000113203361154945
"60","sz300033",-0.00069995270438139,-0.00069995270438139
"128","ss600015",-0.000727009738887174,-0.000143737829122803
"31","ss601216",-0.000799118885238981,0.00016997078905101
"163","ss600019",-0.000818518027869919,0.000134135401074653
"145","ss600362",-0.000820266652494572,0.000319669729640815
"86","sz002179",-0.000830490163586273,-0.000149469604244334
"170","sz000961",-0.000832674654424381,-0.000331762626689103
"70","ss601788",-0.000838462238850757,0.00238338807906135
"2","sz300408",-0.000839995144442329,8.87229955190971e-05
"129","ss600547",-0.000858006461940897,-0.000650927182856864
"87","ss601088",-0.00087239779506898,-0.00087239779506898
"55","sz002371",-0.000874788460454967,-0.000864975114767019
"99","ss601600",-0.000877765663733099,-0.000877765663733099
"69","ss601618",-0.000984472531427416,0.000253459106561715
"19","sz002624",-0.00110816246202283,-0.00110816246202283
"144","ss600583",-0.00110947712356946,0.00166070857947886
"174","ss600000",-0.00121604806010767,-0.000278599520835976
"172","ss600219",-0.00123363113060782,-0.000390154539467114
"184","ss600170",-0.00125380396265506,0.00241548056368468
"49","sz002456",-0.00125935185282533,-0.00107243304400428
"101","sz002129",-0.00130323069207872,6.87760660360581e-05
"237","ss600637",-0.00157424568367559,0.000519517528651425
"42","ss601018",-0.00159424082658322,0.00279425161585634
"161","ss600016",-0.00165910352380272,-7.2867486595074e-05
"17","ss601336",-0.00167174535808079,-0.000580824867932317
"30","ss601992",-0.0017415731989403,-0.0017415731989403
"231","ss600837",-0.00177071176050281,0.000670529179845669
"63","ss600999",-0.00190222235971615,-0.000135049554399469
"90","ss601169",-0.00198222504912515,0.000521198901017206
"81","ss601898",-0.00207248034305729,-0.000750167280265224
"156","ss600390",-0.00210761354271771,-0.00210761354271771
"138","ss600030",-0.00215028775342629,-0.000358863011566735
"213","sz000671",-0.00216146122548222,0.00107425126935157
"21","ss601669",-0.00221597505473192,-0.00058042119162427
"132","ss600352",-0.00224127190381973,-0.00190339489289271
"223","ss600705",-0.00232432991198317,-0.00232432991198317
"179","ss600177",-0.00237847675647473,-0.000333212223100343
"208","sz000709",-0.00244482831643056,-0.0017152469281484
"227","ss600867",-0.00250141771920354,-0.00250141771920354
"24","ss601901",-0.00277746853006566,-0.00032473132060129
"95","ss601009",-0.00291368939930925,-0.00210649156249409
"91","sz002157",-0.00291662892630284,-0.00291662892630284
"79","ss601899",-0.00295539162598846,0.000551170687137503
"191","ss600111",-0.00330453314385271,-0.00155929101373331
"198","ss600085",-0.00332335840865061,-7.57139704240517e-05
"234","ss600690",-0.00343416520842521,-0.000315325292498669
"240","sz000001",-0.00347444641313432,-0.00201032092446118
"230","ss601607",-0.00355989242299015,0.000258999171978136
"47","ss601818",-0.00364276655735707,-0.000661989915402783
"29","sz002558",-0.00371634839694368,-0.000483137294580049
"83","ss601601",-0.00427426261027597,-0.00363157602709718
"93","sz002146",-0.004480545885724,-0.004480545885724
"196","sz000066",-0.00516443615810491,-0.00516443615810491
"164","ss600297",-0.00531156495306717,-0.003069853346927
"72","ss601727",-0.00532370754845435,-0.00422874789351013
"160","ss600398",-0.00587741862850422,-0.00183479868420777
"169","ss600299",-0.00588835474888771,0.00350586516434137
"238","ss600655",-0.00600829155847771,-0.0028286677894569
"124","ss600340",-0.0060388637963511,-0.00541112023323842
"202","sz000625",-0.00627608712362737,-0.000921251523937849
"192","sz000069",-0.00630841119314662,-0.00213098457677585
"1","sz002736",-0.0065009415704026,-0.000685747970524453
"205","ss600061",-0.00656790726371737,-0.00183886330643768
"221","ss600741",-0.00668984720235399,-0.00054862535464939
"85","ss601857",-0.00791305268966158,0.00108372704886883
"84","ss601390",-0.00844339892482471,-9.03632501025875e-06
"44","sz002468",-0.00853587382661214,-0.00445452183242101
"214","sz000656",-0.00940350052777561,-0.00579814400557088
"96","ss601919",-0.0123710664157304,-0.00674698690666009
"199","ss600089",-0.014754195334294,-0.00103049284423828
"154","ss600010",-0.0179783343978158,0.00129249500586481
"201","sz000776",-0.0185343548658509,3.03038855149484e-05
"39","ss601377",-0.0243388129650489,-0.000990223016048675
"25","sz002602",-0.0262495140289933,-0.0101710016734609
"120","sz002007",-0.0319355740043233,-0.0235171511722432
"239","ss600606",-0.0327125711051957,-0.00326238325881667
